t,item,fy_end,n_q,fy,err
COIN,net_income,2022-12-31,4,-2624949000.0,0.0
COIN,net_income,2023-12-31,4,94871000.0,0.0
COIN,net_income,2024-12-31,4,2579066000.0,0.0
COIN,net_income,2025-12-31,4,1260327000.0,0.0
COIN,ocf,2019-12-31,0,-80594000.0,
COIN,ocf,2020-12-31,4,3004070000.0,0.0
COIN,ocf,2021-12-31,4,10730031000.0,0.0
COIN,ocf,2022-12-31,4,-1585419000.0,0.0
COIN,ocf,2023-12-31,4,922951000.0,0.0
COIN,ocf,2024-12-31,4,2556844000.0,0.0
COIN,ocf,2025-12-31,4,2426383000.0,0.0
COP,revenue,2011-12-31,4,244813000000.0,0.1836871407972616
COP,revenue,2012-12-31,4,62004000000.0,0.6396684084897748
COP,revenue,2013-12-31,4,58248000000.0,0.0
COP,revenue,2014-12-31,4,55517000000.0,0.0
COP,revenue,2015-12-31,4,30935000000.0,0.0
COP,revenue,2016-12-31,4,24360000000.0,0.0
COP,revenue,2017-12-31,4,32584000000.0,0.0
COP,revenue,2018-12-31,4,38727000000.0,0.0
COP,revenue,2019-12-31,4,36670000000.0,0.0
COP,revenue,2020-12-31,4,19256000000.0,0.0
COP,revenue,2021-12-31,4,48349000000.0,0.0
COP,revenue,2022-12-31,4,78494000000.0,0.0
COP,revenue,2023-12-31,4,56141000000.0,0.0
COP,revenue,2024-12-31,4,54745000000.0,0.0
COP,revenue,2025-12-31,4,58944000000.0,0.0
COP,net_income,2011-12-31,4,12436000000.0,0.0
COP,net_income,2012-12-31,4,8428000000.0,0.0
COP,net_income,2013-12-31,4,9156000000.0,0.0
COP,net_income,2014-12-31,4,6869000000.0,0.0
COP,net_income,2015-12-31,4,-4428000000.0,0.0
COP,net_income,2016-12-31,4,-3615000000.0,0.0
COP,net_income,2017-12-31,4,-855000000.0,0.0
COP,net_income,2018-12-31,4,6257000000.0,0.0
COP,net_income,2019-12-31,4,7189000000.0,0.0
COP,net_income,2020-12-31,4,-2701000000.0,0.0
COP,net_income,2021-12-31,4,8079000000.0,0.0
COP,net_income,2022-12-31,4,18680000000.0,0.0
COP,net_income,2023-12-31,4,10957000000.0,0.0
COP,net_income,2024-12-31,4,9245000000.0,0.0
COP,net_income,2025-12-31,4,7988000000.0,0.0
COP,ocf,2011-12-31,4,19646000000.0,0.0
COP,ocf,2012-12-31,4,13922000000.0,0.0
COP,ocf,2013-12-31,4,16087000000.0,0.0
COP,ocf,2014-12-31,4,16735000000.0,0.0
COP,ocf,2015-12-31,4,7572000000.0,0.0
COP,ocf,2016-12-31,4,4403000000.0,0.0
COP,ocf,2017-12-31,4,7077000000.0,0.0
COP,ocf,2018-12-31,4,12934000000.0,0.0
COP,ocf,2019-12-31,4,11104000000.0,0.0
COP,ocf,2020-12-31,4,4802000000.0,0.0
COP,ocf,2021-12-31,4,16996000000.0,0.0
COP,ocf,2022-12-31,4,28314000000.0,0.0
COP,ocf,2023-12-31,4,19965000000.0,0.0
COP,ocf,2024-12-31,4,20124000000.0,0.0
COP,ocf,2025-12-31,4,19796000000.0,0.0
COST,revenue,2011-08-28,4,88915000000.0,0.0
COST,revenue,2012-09-02,4,99137000000.0,0.0
COST,revenue,2013-09-01,4,105156000000.0,0.0
COST,revenue,2014-08-31,4,112640000000.0,0.0
COST,revenue,2015-08-30,4,116199000000.0,0.0
COST,revenue,2016-08-28,4,118719000000.0,0.0
COST,revenue,2017-09-03,4,129025000000.0,0.0
COST,revenue,2018-09-02,4,141576000000.0,0.0
COST,revenue,2019-09-01,4,152703000000.0,0.0
COST,revenue,2020-08-30,4,166761000000.0,0.0
COST,revenue,2021-08-29,4,195929000000.0,0.0
COST,revenue,2022-08-28,4,226954000000.0,0.0
COST,revenue,2023-09-03,4,242290000000.0,0.0
COST,revenue,2024-09-01,4,254453000000.0,0.0
COST,revenue,2025-08-31,4,275235000000.0,0.0
COST,net_income,2011-08-28,4,1462000000.0,0.0
COST,net_income,2012-09-02,4,1709000000.0,0.0
COST,net_income,2013-09-01,4,2039000000.0,0.0
COST,net_income,2014-08-31,4,2058000000.0,0.0
COST,net_income,2015-08-30,4,2377000000.0,0.0
COST,net_income,2016-08-28,4,2350000000.0,0.0
COST,net_income,2017-09-03,4,2679000000.0,0.0
COST,net_income,2018-09-02,4,3134000000.0,0.0
COST,net_income,2019-09-01,4,3659000000.0,0.0
COST,net_income,2020-08-30,4,4002000000.0,0.0
COST,net_income,2021-08-29,4,5007000000.0,0.0
COST,net_income,2022-08-28,4,5844000000.0,0.0
COST,net_income,2023-09-03,4,6292000000.0,0.0
COST,net_income,2024-09-01,4,7367000000.0,0.0
COST,net_income,2025-08-31,4,8099000000.0,0.0
COST,ocf,2011-08-28,4,3198000000.0,0.0
COST,ocf,2012-09-02,4,3057000000.0,0.0
COST,ocf,2013-09-01,4,3437000000.0,0.0
COST,ocf,2014-08-31,4,3984000000.0,0.0
COST,ocf,2017-09-03,4,6726000000.0,0.0
COST,ocf,2018-09-02,4,5774000000.0,0.0
COST,ocf,2019-09-01,4,6356000000.0,0.0
COST,ocf,2020-08-30,4,8861000000.0,0.0
COST,ocf,2021-08-29,4,8958000000.0,0.0
COST,ocf,2022-08-28,4,7392000000.0,0.0
COST,ocf,2023-09-03,4,11068000000.0,0.0
COST,ocf,2024-09-01,4,11339000000.0,0.0
COST,ocf,2025-08-31,4,13335000000.0,0.0
COST,ocf,2015-08-30,4,4285000000.0,0.0
COST,ocf,2016-08-28,4,3292000000.0,0.0
CPB,revenue,2017-07-30,0,5837000000.0,
CPB,revenue,2018-07-29,4,6615000000.0,0.0
CPB,revenue,2019-07-28,4,8107000000.0,0.0
CPB,revenue,2020-08-02,4,8691000000.0,0.0
CPB,revenue,2021-08-01,4,8476000000.0,0.0
CPB,revenue,2022-07-31,4,8562000000.0,0.0
CPB,revenue,2023-07-30,4,9357000000.0,0.0
CPB,revenue,2024-07-28,4,9636000000.0,0.0
CPB,revenue,2025-08-03,4,10253000000.0,0.0
CPB,net_income,2011-07-31,4,805000000.0,0.0
CPB,net_income,2012-07-29,4,774000000.0,0.0
CPB,net_income,2013-07-28,4,458000000.0,0.0
CPB,net_income,2014-08-03,4,818000000.0,0.0
CPB,net_income,2015-08-02,4,691000000.0,0.0
CPB,net_income,2016-07-31,4,563000000.0,0.0
CPB,net_income,2017-07-30,4,887000000.0,0.0
CPB,net_income,2018-07-29,4,261000000.0,0.0
CPB,net_income,2019-07-28,4,211000000.0,0.0
CPB,net_income,2020-08-02,4,1628000000.0,0.0
CPB,net_income,2021-08-01,4,1002000000.0,0.0
CPB,net_income,2022-07-31,4,757000000.0,0.0
CPB,net_income,2023-07-30,4,858000000.0,0.0
CPB,net_income,2024-07-28,4,567000000.0,0.0
CPB,net_income,2025-08-03,4,602000000.0,0.0
CPB,ocf,2011-07-31,4,1142000000.0,0.0
CPB,ocf,2012-07-29,4,1120000000.0,0.0
CPB,ocf,2013-07-28,4,1019000000.0,0.0
CPB,ocf,2014-08-03,4,899000000.0,0.0
CPB,ocf,2015-08-02,4,1182000000.0,0.0
CPB,ocf,2016-07-31,4,1463000000.0,0.0
CPB,ocf,2017-07-30,4,1291000000.0,0.0
CPB,ocf,2018-07-29,4,1305000000.0,0.0
CPB,ocf,2019-07-28,4,1398000000.0,0.0
CPB,ocf,2020-08-02,4,1396000000.0,0.0
CPB,ocf,2021-08-01,4,1035000000.0,0.0
CPB,ocf,2022-07-31,4,1181000000.0,0.0
CPB,ocf,2023-07-30,4,1143000000.0,0.0
CPB,ocf,2024-07-28,4,1185000000.0,0.0
CPB,ocf,2025-08-03,4,1131000000.0,0.0
CRM,revenue,2011-01-31,4,1657139000.0,0.0
CRM,revenue,2012-01-31,4,2266539000.0,0.0
CRM,revenue,2013-01-31,4,3050195000.0,0.0
CRM,revenue,2014-01-31,4,4071003000.0,0.0
CRM,revenue,2015-01-31,4,5373586000.0,0.0
CRM,revenue,2016-01-31,4,6667216000.0,0.0
CRM,revenue,2017-01-31,4,8391984000.0,0.0
CRM,revenue,2018-01-31,4,10540000000.0,0.0
CRM,revenue,2019-01-31,4,13282000000.0,0.0
CRM,revenue,2020-01-31,4,17098000000.0,0.0
CRM,revenue,2021-01-31,4,21252000000.0,0.0
CRM,revenue,2022-01-31,4,26492000000.0,0.0
CRM,revenue,2023-01-31,4,31352000000.0,0.0
CRM,revenue,2024-01-31,4,34857000000.0,0.0
CRM,revenue,2025-01-31,4,37895000000.0,0.0
CRM,revenue,2026-01-31,4,41525000000.0,0.0
CRM,net_income,2011-01-31,4,64474000.0,0.0
CRM,net_income,2012-01-31,4,-11572000.0,0.0
CRM,net_income,2013-01-31,4,-270445000.0,0.0
CRM,net_income,2014-01-31,4,-232175000.0,0.0
CRM,net_income,2015-01-31,4,-262688000.0,0.0
CRM,net_income,2016-01-31,4,-47426000.0,0.0
CRM,net_income,2017-01-31,4,179632000.0,0.0
CRM,net_income,2018-01-31,4,127478000.0,0.0
CRM,net_income,2019-01-31,4,1110000000.0,0.0
CRM,net_income,2020-01-31,4,126000000.0,0.0
CRM,net_income,2021-01-31,4,4072000000.0,0.0
CRM,net_income,2022-01-31,4,1444000000.0,0.0
CRM,net_income,2023-01-31,4,208000000.0,0.0
CRM,net_income,2024-01-31,4,4136000000.0,0.0
CRM,net_income,2025-01-31,4,6197000000.0,0.0
CRM,net_income,2026-01-31,4,7457000000.0,0.0
CRM,ocf,2011-01-31,4,459081000.0,0.0
CRM,ocf,2012-01-31,4,591507000.0,0.0
CRM,ocf,2013-01-31,4,736897000.0,0.0
CRM,ocf,2014-01-31,4,875469000.0,0.0
CRM,ocf,2015-01-31,4,1173714000.0,0.0
CRM,ocf,2016-01-31,4,1612585000.0,0.0
CRM,ocf,2017-01-31,4,2162198000.0,0.0
CRM,ocf,2018-01-31,4,2737965000.0,0.0
CRM,ocf,2019-01-31,4,3398000000.0,0.0
CRM,ocf,2020-01-31,4,4331000000.0,0.0
CRM,ocf,2021-01-31,4,4801000000.0,0.0
CRM,ocf,2022-01-31,4,6000000000.0,0.0
CRM,ocf,2023-01-31,4,7111000000.0,0.0
CRM,ocf,2024-01-31,4,10234000000.0,0.0
CRM,ocf,2025-01-31,4,13092000000.0,0.0
CRM,ocf,2026-01-31,4,14996000000.0,0.0
CRWD,revenue,2018-01-31,0,118752000.0,
CRWD,revenue,2019-01-31,4,249824000.0,0.0
CRWD,revenue,2020-01-31,4,481413000.0,0.0
CRWD,revenue,2021-01-31,4,874438000.0,0.0
CRWD,revenue,2022-01-31,4,1451594000.0,0.0
CRWD,revenue,2023-01-31,4,2241236000.0,0.0
CRWD,revenue,2024-01-31,4,3055555000.0,0.0
CRWD,revenue,2025-01-31,4,3953624000.0,0.0
CRWD,revenue,2026-01-31,4,4812005000.0,0.0
CRWD,net_income,2018-01-31,0,-135490000.0,
CRWD,net_income,2019-01-31,4,-140077000.0,0.0
CRWD,net_income,2020-01-31,4,-141779000.0,0.0
CRWD,net_income,2021-01-31,4,-92629000.0,0.0
CRWD,net_income,2022-01-31,4,-234802000.0,0.0
CRWD,net_income,2023-01-31,4,-183245000.0,0.0
CRWD,net_income,2024-01-31,4,89327000.0,0.0
CRWD,net_income,2025-01-31,4,-19271000.0,0.0
CRWD,net_income,2026-01-31,4,-162502000.0,0.0
CRWD,ocf,2018-01-31,0,-58766000.0,
CRWD,ocf,2019-01-31,4,-22968000.0,0.0
CRWD,ocf,2020-01-31,4,99943000.0,0.0
CRWD,ocf,2021-01-31,4,356566000.0,0.0
CRWD,ocf,2022-01-31,4,574784000.0,0.0
CRWD,ocf,2023-01-31,4,941007000.0,0.0
CRWD,ocf,2024-01-31,4,1166207000.0,0.0
CRWD,ocf,2025-01-31,4,1381727000.0,0.0
CRWD,ocf,2026-01-31,4,1612349000.0,0.0
CSCO,revenue,2011-07-30,4,43218000000.0,0.0
CSCO,revenue,2012-07-28,4,46061000000.0,0.0
CSCO,revenue,2013-07-27,4,48607000000.0,0.0
CSCO,revenue,2014-07-26,4,47142000000.0,0.0
CSCO,revenue,2015-07-25,4,49161000000.0,0.0
CSCO,revenue,2016-07-30,4,49247000000.0,0.0
CSCO,revenue,2017-07-29,4,48005000000.0,0.0
CSCO,revenue,2018-07-28,4,49330000000.0,0.0
CSCO,revenue,2019-07-27,4,51904000000.0,0.0
CSCO,revenue,2020-07-25,4,49301000000.0,0.0
CSCO,revenue,2021-07-31,4,49818000000.0,0.0
CSCO,revenue,2022-07-30,4,51557000000.0,0.0
CSCO,revenue,2023-07-29,4,56998000000.0,0.0
CSCO,revenue,2024-07-27,4,53803000000.0,0.0
CSCO,revenue,2025-07-26,4,56654000000.0,0.0
CSCO,revenue,2026-07-25,4,63325000000.0,0.0
CSCO,net_income,2011-07-30,4,6490000000.0,0.0
CSCO,net_income,2012-07-28,4,8041000000.0,0.0
CSCO,net_income,2013-07-27,4,9983000000.0,0.0
CSCO,net_income,2014-07-26,4,7853000000.0,0.0
CSCO,net_income,2015-07-25,4,8981000000.0,0.0
CSCO,net_income,2016-07-30,4,10739000000.0,0.0
CSCO,net_income,2017-07-29,4,9609000000.0,0.0
CSCO,net_income,2018-07-28,4,110000000.0,0.0
CSCO,net_income,2019-07-27,4,11621000000.0,0.0
CSCO,net_income,2020-07-25,4,11214000000.0,0.0
CSCO,net_income,2021-07-31,4,10591000000.0,0.0
CSCO,net_income,2022-07-30,4,11812000000.0,0.0
CSCO,net_income,2023-07-29,4,12613000000.0,0.0
CSCO,net_income,2024-07-27,4,10320000000.0,0.0
CSCO,net_income,2025-07-26,4,10180000000.0,0.0
CSCO,net_income,2026-07-25,4,13267000000.0,0.0
CSCO,ocf,2011-07-30,4,10079000000.0,0.0
CSCO,ocf,2012-07-28,4,11491000000.0,0.0
CSCO,ocf,2013-07-27,4,12894000000.0,0.0
CSCO,ocf,2016-07-30,4,13570000000.0,0.0
CSCO,ocf,2017-07-29,4,13876000000.0,0.0
CSCO,ocf,2018-07-28,4,13666000000.0,0.0
CSCO,ocf,2019-07-27,4,15831000000.0,0.0
CSCO,ocf,2020-07-25,4,15426000000.0,0.0
CSCO,ocf,2021-07-31,4,15454000000.0,0.0
CSCO,ocf,2022-07-30,4,13226000000.0,0.0
CSCO,ocf,2023-07-29,4,19886000000.0,0.0
CSCO,ocf,2024-07-27,4,10880000000.0,0.0
CSCO,ocf,2025-07-26,4,14193000000.0,0.0
CSCO,ocf,2026-07-25,4,14177000000.0,0.0
CSCO,ocf,2014-07-26,4,12332000000.0,0.0
CSCO,ocf,2015-07-25,4,12552000000.0,0.0
CVNA,revenue,2017-12-31,4,858870000.0,0.0
CVNA,revenue,2018-12-31,4,1955467000.0,0.0
CVNA,revenue,2019-12-31,4,3939896000.0,0.0
CVNA,revenue,2020-12-31,4,5586565000.0,0.0
CVNA,revenue,2021-12-31,4,12814000000.0,0.0
CVNA,revenue,2022-12-31,4,13604000000.0,0.0
CVNA,revenue,2023-12-31,4,10771000000.0,0.0
CVNA,revenue,2024-12-31,4,13673000000.0,0.0
CVNA,revenue,2025-12-31,4,20322000000.0,0.0
CVNA,revenue,2015-12-31,0,130392000.0,
CVNA,revenue,2016-12-31,4,365148000.0,0.0
CVNA,net_income,2015-12-31,0,-36780000.0,
CVNA,net_income,2016-12-31,4,-93112000.0,0.0
CVNA,net_income,2017-12-31,4,-62841000.0,0.0
CVNA,net_income,2018-12-31,4,-61754000.0,0.0
CVNA,net_income,2019-12-31,4,-114659000.0,0.0
CVNA,net_income,2020-12-31,4,-171140000.0,0.0
CVNA,net_income,2021-12-31,4,-135000000.0,0.0
CVNA,net_income,2022-12-31,4,-1587000000.0,0.0
CVNA,net_income,2023-12-31,4,450000000.0,0.0
CVNA,net_income,2024-12-31,4,210000000.0,0.0
CVNA,net_income,2025-12-31,4,1407000000.0,0.0
CVNA,ocf,2015-12-31,0,-53508000.0,
CVNA,ocf,2016-12-31,2,-240225000.0,
CVNA,ocf,2017-12-31,4,-199924000.0,0.0
CVNA,ocf,2018-12-31,4,-414340000.0,0.0
CVNA,ocf,2019-12-31,4,-757134000.0,0.0
CVNA,ocf,2020-12-31,4,-608412000.0,0.0
CVNA,ocf,2021-12-31,4,-2594000000.0,0.0
CVNA,ocf,2022-12-31,4,-1324000000.0,0.0
CVNA,ocf,2023-12-31,4,803000000.0,0.0
CVNA,ocf,2024-12-31,4,918000000.0,0.0
CVNA,ocf,2025-12-31,4,1036000000.0,0.0
CVS,revenue,2011-12-31,4,107100000000.0,0.0
CVS,revenue,2012-12-31,4,123133000000.0,0.0
CVS,revenue,2013-12-31,4,126761000000.0,0.0
CVS,revenue,2014-12-31,4,139367000000.0,0.0
CVS,revenue,2015-12-31,4,153290000000.0,0.0
CVS,revenue,2016-12-31,4,177526000000.0,0.0
CVS,revenue,2017-12-31,4,184765000000.0,0.0
CVS,revenue,2018-12-31,4,194579000000.0,0.0
CVS,revenue,2019-12-31,4,256776000000.0,0.0
CVS,revenue,2020-12-31,4,268706000000.0,0.0
CVS,revenue,2021-12-31,4,292111000000.0,0.0
CVS,revenue,2022-12-31,4,322467000000.0,0.0
CVS,revenue,2023-12-31,4,357776000000.0,0.0
CVS,revenue,2024-12-31,4,372809000000.0,0.0
CVS,revenue,2025-12-31,4,402067000000.0,0.0
CVS,net_income,2014-12-31,4,4644000000.0,0.0
CVS,net_income,2015-12-31,4,5237000000.0,0.0
CVS,net_income,2016-12-31,4,5317000000.0,0.0
CVS,net_income,2017-12-31,4,6622000000.0,0.0
CVS,net_income,2018-12-31,4,-594000000.0,0.0
CVS,net_income,2019-12-31,4,6634000000.0,0.0009044317154054868
CVS,net_income,2020-12-31,4,7179000000.0,0.0
CVS,net_income,2021-12-31,4,7910000000.0,0.0
CVS,net_income,2022-12-31,4,4149000000.0,0.0
CVS,net_income,2023-12-31,4,8344000000.0,0.0
CVS,net_income,2024-12-31,4,4614000000.0,0.0
CVS,net_income,2025-12-31,4,1768000000.0,0.0
CVS,net_income,2011-12-31,4,3461000000.0,0.0
CVS,net_income,2012-12-31,4,3877000000.0,0.0
CVS,net_income,2013-12-31,4,4592000000.0,0.0
CVS,ocf,2011-12-31,4,5856000000.0,0.0
CVS,ocf,2012-12-31,4,6671000000.0,0.0
CVS,ocf,2013-12-31,4,5783000000.0,0.0
CVS,ocf,2014-12-31,4,8137000000.0,0.0
CVS,ocf,2015-12-31,4,8412000000.0,0.0
CVS,ocf,2016-12-31,4,10069000000.0,0.0
CVS,ocf,2017-12-31,4,8007000000.0,0.0
CVS,ocf,2018-12-31,4,8865000000.0,0.0
CVS,ocf,2019-12-31,4,12848000000.0,0.0
CVS,ocf,2020-12-31,4,15865000000.0,0.0
CVS,ocf,2021-12-31,4,18265000000.0,0.0
CVS,ocf,2022-12-31,4,16177000000.0,0.0
CVS,ocf,2023-12-31,4,13426000000.0,0.0
CVS,ocf,2024-12-31,4,9107000000.0,0.0
CVS,ocf,2025-12-31,4,10639000000.0,0.0
CVX,revenue,2011-12-31,4,253706000000.0,0.0
CVX,revenue,2012-12-31,4,241909000000.0,0.0
CVX,revenue,2013-12-31,4,228848000000.0,0.0
CVX,revenue,2014-12-31,4,211970000000.0,0.0
CVX,revenue,2015-12-31,4,138477000000.0,0.0
CVX,revenue,2016-12-31,4,114472000000.0,0.0
CVX,revenue,2017-12-31,4,141722000000.0,0.0
CVX,revenue,2018-12-31,4,166339000000.0,0.0
CVX,revenue,2019-12-31,4,146516000000.0,0.0
CVX,revenue,2020-12-31,4,94692000000.0,0.0
CVX,revenue,2021-12-31,4,162465000000.0,0.0
CVX,revenue,2022-12-31,4,246252000000.0,0.0
CVX,revenue,2023-12-31,4,200949000000.0,0.0
CVX,revenue,2024-12-31,4,202792000000.0,0.0
CVX,revenue,2025-12-31,4,189031000000.0,0.0
CVX,net_income,2011-12-31,4,26895000000.0,0.0
CVX,net_income,2012-12-31,4,26179000000.0,0.0
CVX,net_income,2013-12-31,4,21423000000.0,0.0
CVX,net_income,2014-12-31,4,19241000000.0,0.0
CVX,net_income,2015-12-31,4,4587000000.0,0.0
CVX,net_income,2016-12-31,4,-497000000.0,0.0
CVX,net_income,2017-12-31,4,9195000000.0,0.0
CVX,net_income,2018-12-31,4,14824000000.0,0.0
CVX,net_income,2019-12-31,4,2924000000.0,0.0
CVX,net_income,2020-12-31,4,-5543000000.0,0.0
CVX,net_income,2021-12-31,4,15625000000.0,0.0
CVX,net_income,2022-12-31,4,35465000000.0,0.0
CVX,net_income,2023-12-31,4,21369000000.0,0.0
CVX,net_income,2024-12-31,4,17661000000.0,0.0
CVX,net_income,2025-12-31,4,12299000000.0,0.0
CVX,ocf,2011-12-31,4,41098000000.0,0.0
CVX,ocf,2012-12-31,4,38812000000.0,0.0
CVX,ocf,2013-12-31,4,35002000000.0,0.0
CVX,ocf,2014-12-31,4,31475000000.0,0.0
CVX,ocf,2015-12-31,4,19456000000.0,0.0
CVX,ocf,2016-12-31,4,12846000000.0,0.0
CVX,ocf,2017-12-31,4,20515000000.0,0.0
CVX,ocf,2018-12-31,4,30618000000.0,0.0
CVX,ocf,2019-12-31,4,27314000000.0,0.0
CVX,ocf,2020-12-31,4,10577000000.0,0.0
CVX,ocf,2021-12-31,4,29187000000.0,0.0
CVX,ocf,2022-12-31,4,49602000000.0,0.0
CVX,ocf,2023-12-31,4,35609000000.0,0.0
CVX,ocf,2024-12-31,4,31492000000.0,0.0
CVX,ocf,2025-12-31,4,33939000000.0,0.0
D,revenue,2011-12-31,4,14379000000.0,0.016273732526601293
D,revenue,2012-12-31,4,13093000000.0,0.0
D,revenue,2013-12-31,4,13120000000.0,0.0
D,revenue,2014-12-31,4,12436000000.0,0.0
D,revenue,2016-12-31,4,11737000000.0,0.0
D,revenue,2017-12-31,4,12586000000.0,0.0
D,revenue,2018-12-31,4,13366000000.0,0.0
D,revenue,2019-12-31,4,16572000000.0,0.0
D,revenue,2020-12-31,4,14172000000.0,0.0
D,revenue,2021-12-31,4,13964000000.0,0.0
D,revenue,2022-12-31,4,17174000000.0,0.0
D,revenue,2023-12-31,4,14393000000.0,0.0
D,revenue,2024-12-31,4,14459000000.0,0.0
D,revenue,2025-12-31,4,16506000000.0,0.0
D,revenue,2015-12-31,4,11683000000.0,0.0
D,net_income,2011-12-31,4,1408000000.0,0.0
D,net_income,2012-12-31,4,302000000.0,0.0
D,net_income,2013-12-31,4,1697000000.0,0.0
D,net_income,2014-12-31,4,1310000000.0,0.0
D,net_income,2015-12-31,4,1899000000.0,0.0
D,net_income,2016-12-31,4,2123000000.0,0.0
D,net_income,2017-12-31,4,2999000000.0,0.0
D,net_income,2018-12-31,4,2447000000.0,0.0
D,net_income,2019-12-31,4,1358000000.0,0.0
D,net_income,2020-12-31,4,-401000000.0,0.0
D,net_income,2021-12-31,4,3288000000.0,0.0
D,net_income,2022-12-31,4,994000000.0,0.0
D,net_income,2023-12-31,4,1994000000.0,0.0
D,net_income,2024-12-31,4,2124000000.0,0.0
D,net_income,2025-12-31,4,2998000000.0,0.0
D,ocf,2011-12-31,4,2983000000.0,0.0
D,ocf,2012-12-31,4,4137000000.0,0.0
D,ocf,2013-12-31,4,3433000000.0,0.0
D,ocf,2014-12-31,4,3439000000.0,0.0
D,ocf,2015-12-31,4,4475000000.0,0.0
D,ocf,2016-12-31,4,4127000000.0,0.0
D,ocf,2017-12-31,4,4549000000.0,0.0
D,ocf,2018-12-31,4,4773000000.0,0.0
D,ocf,2019-12-31,4,5204000000.0,0.0
D,ocf,2020-12-31,4,5227000000.0,0.0
D,ocf,2021-12-31,4,4037000000.0,0.0
D,ocf,2022-12-31,4,3700000000.0,0.0
D,ocf,2023-12-31,4,6572000000.0,0.0
D,ocf,2024-12-31,4,5018000000.0,0.0
D,ocf,2025-12-31,4,5361000000.0,0.0
DAL,revenue,2011-12-31,4,35115000000.0,0.0
DAL,revenue,2012-12-31,4,36670000000.0,0.0
DAL,revenue,2013-12-31,4,37773000000.0,0.0
DAL,revenue,2014-12-31,4,40362000000.0,0.0
DAL,revenue,2015-12-31,4,40704000000.0,0.0
DAL,revenue,2016-12-31,4,39639000000.0,0.0
DAL,revenue,2017-12-31,4,41244000000.0,0.0
DAL,revenue,2018-12-31,4,44438000000.0,0.0
DAL,revenue,2019-12-31,4,47007000000.0,0.0
DAL,revenue,2020-12-31,4,17095000000.0,0.0
DAL,revenue,2021-12-31,4,29899000000.0,0.0
DAL,revenue,2022-12-31,4,50582000000.0,0.0
DAL,revenue,2023-12-31,4,58048000000.0,0.0
DAL,revenue,2024-12-31,4,61643000000.0,0.0
DAL,revenue,2025-12-31,4,63364000000.0,0.0
DAL,net_income,2011-12-31,4,854000000.0,0.0
DAL,net_income,2012-12-31,4,1009000000.0,0.0
DAL,net_income,2013-12-31,4,10540000000.0,0.0
DAL,net_income,2014-12-31,4,659000000.0,0.0
DAL,net_income,2015-12-31,4,4526000000.0,0.0
DAL,net_income,2016-12-31,4,4373000000.0,0.0
DAL,net_income,2017-12-31,4,3577000000.0,0.0
DAL,net_income,2018-12-31,4,3935000000.0,0.0
DAL,net_income,2019-12-31,4,4767000000.0,0.0
DAL,net_income,2020-12-31,4,-12385000000.0,0.0
DAL,net_income,2021-12-31,4,280000000.0,0.0
DAL,net_income,2022-12-31,4,1318000000.0,0.0
DAL,net_income,2023-12-31,4,4609000000.0,0.0
DAL,net_income,2024-12-31,4,3457000000.0,0.0
DAL,net_income,2025-12-31,4,5005000000.0,0.0
DAL,ocf,2011-12-31,4,2834000000.0,0.0
DAL,ocf,2012-12-31,4,2476000000.0,0.0
DAL,ocf,2013-12-31,4,4504000000.0,0.0
DAL,ocf,2014-12-31,4,4947000000.0,0.0
DAL,ocf,2015-12-31,4,7927000000.0,0.0
DAL,ocf,2016-12-31,4,7205000000.0,0.0
DAL,ocf,2017-12-31,4,5148000000.0,0.0
DAL,ocf,2018-12-31,4,7014000000.0,0.0
DAL,ocf,2019-12-31,4,8425000000.0,0.0
DAL,ocf,2020-12-31,4,-3793000000.0,0.0
DAL,ocf,2021-12-31,4,3264000000.0,0.0
DAL,ocf,2022-12-31,4,6363000000.0,0.0
DAL,ocf,2023-12-31,4,6464000000.0,0.0
DAL,ocf,2024-12-31,4,8025000000.0,0.0
DAL,ocf,2025-12-31,4,8342000000.0,0.0
DASH,revenue,2018-12-31,0,291000000.0,
DASH,revenue,2019-12-31,0,885000000.0,
DASH,revenue,2020-12-31,4,2886000000.0,0.0
DASH,revenue,2021-12-31,4,4888000000.0,0.0
DASH,revenue,2022-12-31,4,6583000000.0,0.0
DASH,revenue,2023-12-31,4,8635000000.0,0.0
DASH,revenue,2024-12-31,4,10722000000.0,0.0
DASH,revenue,2025-12-31,4,13717000000.0,0.0
DASH,net_income,2018-12-31,0,-204000000.0,
DASH,net_income,2019-12-31,0,-667000000.0,
DASH,net_income,2020-12-31,4,-461000000.0,0.0
DASH,net_income,2021-12-31,4,-468000000.0,0.0
DASH,net_income,2022-12-31,4,-1365000000.0,0.0
DASH,net_income,2023-12-31,4,-558000000.0,0.0
DASH,net_income,2024-12-31,4,123000000.0,0.0
DASH,net_income,2025-12-31,4,935000000.0,0.0
DASH,ocf,2018-12-31,0,-159000000.0,
DASH,ocf,2019-12-31,0,-467000000.0,
DASH,ocf,2020-12-31,4,252000000.0,0.0
DASH,ocf,2021-12-31,4,692000000.0,0.0
DASH,ocf,2022-12-31,4,367000000.0,0.0
DASH,ocf,2023-12-31,4,1673000000.0,0.0
DASH,ocf,2024-12-31,4,2132000000.0,0.0
DASH,ocf,2025-12-31,4,2431000000.0,0.0
DDOG,revenue,2017-12-31,0,100761000.0,
DDOG,revenue,2018-12-31,2,198077000.0,
DDOG,revenue,2019-12-31,4,362780000.0,0.0
DDOG,revenue,2020-12-31,4,603466000.0,0.0
